,piece_name,recording_number,original_feedback,assessor_idx,Q,A,split
1952,She Wore a Yellow Ribbon,3,"On spot with the sheets. In my opinion, only a few piano players in the history could play something 99.9% perfect (because nothing is perfect). Here, I set the maximum perfection to 98% since these are students. This person played 95% perfect on that scale, only thing I did not like was the ending of the first chorus before repetition, it was a bit wobbly and not convincing enough. However, an amazing job, a solid 5, especially relative to other performances. March vibe was carried out wonderfully!",3, Is the performance following score instructions? , On spot with the sheets.,train
1953,She Wore a Yellow Ribbon,3,"On spot with the sheets. In my opinion, only a few piano players in the history could play something 99.9% perfect (because nothing is perfect). Here, I set the maximum perfection to 98% since these are students. This person played 95% perfect on that scale, only thing I did not like was the ending of the first chorus before repetition, it was a bit wobbly and not convincing enough. However, an amazing job, a solid 5, especially relative to other performances. March vibe was carried out wonderfully!",3," What is the overall score you would assign to the performance, on a scale of 5? "," A solid 5, especially relative to other performances.",train
1954,She Wore a Yellow Ribbon,3,"On spot with the sheets. In my opinion, only a few piano players in the history could play something 99.9% perfect (because nothing is perfect). Here, I set the maximum perfection to 98% since these are students. This person played 95% perfect on that scale, only thing I did not like was the ending of the first chorus before repetition, it was a bit wobbly and not convincing enough. However, an amazing job, a solid 5, especially relative to other performances. March vibe was carried out wonderfully!",3, How would you describe the emotional intent of the performance? , March vibe was carried out wonderfully!,train
1955,She Wore a Yellow Ribbon,3,"Very good performance, sense of meter, and light left hand.  Nice musicality.  Just a couple rhythm errors.",4, How would you describe the emotional intent of the performance? , Nice musicality.,train
1956,She Wore a Yellow Ribbon,3,"Very good performance, sense of meter, and light left hand.  Nice musicality.  Just a couple rhythm errors.",4, Is the rhythm accurate? , Just a couple rhythm errors.,train
1957,She Wore a Yellow Ribbon,3,The player conveys a bouncy rhythm well. They are on tempo well and transition between sections smoothly.,5, Is the rhythm accurate? , The player conveys a bouncy rhythm well.,train
1958,She Wore a Yellow Ribbon,3,The player conveys a bouncy rhythm well. They are on tempo well and transition between sections smoothly.,5, Is the performed tempo stable? , They are on tempo well.,train
1959,She Wore a Yellow Ribbon,3,"Wrong rhythms wnd of lines 4 last line. Good tempo, balance. Added staccato for RH repeated notes.",6, Is the rhythm accurate? , Wrong rhythms end of lines 4 last line.,train
1960,She Wore a Yellow Ribbon,3,"Wrong rhythms wnd of lines 4 last line. Good tempo, balance. Added staccato for RH repeated notes.",6, How is the overall tempo? , Good tempo.,train
1961,She Wore a Yellow Ribbon,3,"Wrong rhythms wnd of lines 4 last line. Good tempo, balance. Added staccato for RH repeated notes.",6, Is there reasonable balance between hands? , Good balance.,train
1962,She Wore a Yellow Ribbon,3,"This was excellent. There was not much of a change in sound intensity at the forte, but it was still very good.",7," What is the overall score you would assign to the performance, in a scale of 5? ", 5,train
1963,She Wore a Yellow Ribbon,3,"This was excellent. There was not much of a change in sound intensity at the forte, but it was still very good.",7, Is there reasonable dynamics contrast? , Not much of a change in sound intensity at the forte.,train
1964,She Wore a Yellow Ribbon,4,N/A,-1,What kind of performance might this be? ,This is a student performance.,train
1965,She Wore a Yellow Ribbon,4,N/A,-1,"How would you rate the difficulty level of the piece, in a scale of 9? ",4,train
1966,She Wore a Yellow Ribbon,4,N/A,-1,What kind of music is this piece and what's difficult about it?,This is a traditional song. ,train
1967,She Wore a Yellow Ribbon,4,3,1,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
1968,She Wore a Yellow Ribbon,4,4,1,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
1969,She Wore a Yellow Ribbon,4,"Pitch errors m.7-8.  Meter error at the start, middle, repeat, and end of the chorus",1,Can you give an overall assessment of the student performance? Elaborate in detail? ,"Pitch errors m.7-8.  Meter error at the start, middle, repeat, and end of the chorus",train
1970,She Wore a Yellow Ribbon,4,"The performer seemed to be sight-reading this a bit, but they got through without much difficulty. A few errors, but nothing major.",1,Can you give an overall assessment of the student performance? Elaborate in detail? ,"Pitch errors m.7-8.  Meter error at the start, middle, repeat, and end of the chorus",train
1971,She Wore a Yellow Ribbon,4,3,2,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
1972,She Wore a Yellow Ribbon,4,2,2,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
1973,She Wore a Yellow Ribbon,4,Right hand needs to be played legato throughout. Counting not accurate between sections.   Perhaps the tempo is a bit too fast for the performer.,2,Can you give an overall assessment of the student performance? Elaborate in detail? ,Right hand needs to be played legato throughout. Counting not accurate between sections.   Perhaps the tempo is a bit too fast for the performer.,train
1974,She Wore a Yellow Ribbon,4,Insecure. Some mistakes during playing. I was not convinced that this person likes the piece nor has practiced enough. Did not sound like a lively march tempo.,2,Can you give an overall assessment of the student performance? Elaborate in detail? ,Right hand needs to be played legato throughout. Counting not accurate between sections.   Perhaps the tempo is a bit too fast for the performer.,train
1975,She Wore a Yellow Ribbon,4,3,3,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
1976,She Wore a Yellow Ribbon,4,2,3,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
1977,She Wore a Yellow Ribbon,4,"Some hesitation and inaccuracies, but overall nice character and lightness.  Right hand could be more connected.",3,Can you give an overall assessment of the student performance? Elaborate in detail? ,"Some hesitation and inaccuracies, but overall nice character and lightness.  Right hand could be more connected.",train
1978,She Wore a Yellow Ribbon,4,The player hesitates on several of the notes. The tempo is consistent for most of the piece. The chords are a bit abrupt and lacking in tonality.,3,Can you give an overall assessment of the student performance? Elaborate in detail? ,"Some hesitation and inaccuracies, but overall nice character and lightness.  Right hand could be more connected.",train
1979,She Wore a Yellow Ribbon,4,3,4,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
1980,She Wore a Yellow Ribbon,4,3,4,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
1981,She Wore a Yellow Ribbon,4,Hesitation and wrong lh chord line 2. Some breaks in RH legato. Wrong rhythms end line 3 and some in chorus.  Wrong lh chord at end.,4,Can you give an overall assessment of the student performance? Elaborate in detail? ,Hesitation and wrong lh chord line 2. Some breaks in RH legato. Wrong rhythms end line 3 and some in chorus.  Wrong lh chord at end.,train
1982,She Wore a Yellow Ribbon,4,"This was very good, but there were many pauses in between measures, and the pace was slower towards the end.",4,Can you give an overall assessment of the student performance? Elaborate in detail? ,Hesitation and wrong lh chord line 2. Some breaks in RH legato. Wrong rhythms end line 3 and some in chorus.  Wrong lh chord at end.,train
1983,She Wore a Yellow Ribbon,4,"Pitch errors m.7-8.  Meter error at the start, middle, repeat, and end of the chorus",0, Is the performed note accurate? , There were pitch errors in measures 7-8. ,train
1984,She Wore a Yellow Ribbon,4,"Pitch errors m.7-8.  Meter error at the start, middle, repeat, and end of the chorus",0, Is the rhythm accurate? ," There was a meter error at the start, middle, repeat, and end of the chorus. ",train
1985,She Wore a Yellow Ribbon,4,"The performer seemed to be sight-reading this a bit, but they got through without much difficulty. A few errors, but nothing major.",1, How would you describe the emotional intent of the performance? , The performer seemed to be sight-reading this a bit. ,train
1986,She Wore a Yellow Ribbon,4,"The performer seemed to be sight-reading this a bit, but they got through without much difficulty. A few errors, but nothing major.",1, In which skill level would you say the performer is in? What's the reasoning of that? , They got through without much difficulty. ,train
1987,She Wore a Yellow Ribbon,4,"The performer seemed to be sight-reading this a bit, but they got through without much difficulty. A few errors, but nothing major.",1, Is the performed note accurate? ," A few errors, but nothing major.",train
1988,She Wore a Yellow Ribbon,4,Right hand needs to be played legato throughout. Counting not accurate between sections.   Perhaps the tempo is a bit too fast for the performer.,2, Is the articulation appropriate? , Right hand needs to be played legato throughout.,train
1989,She Wore a Yellow Ribbon,4,Right hand needs to be played legato throughout. Counting not accurate between sections.   Perhaps the tempo is a bit too fast for the performer.,2, Is the rhythm accurate? , Counting not accurate between sections.,train
