,piece_name,recording_number,original_feedback,assessor_idx,Q,A,split
1269,Over the Waves,9,Excellent tempo and rhythm. No mistakes. Used the pedal as indicated and dynamic changes are effective.,5, How is the overall tempo? , Excellent tempo.,train
1270,Over the Waves,9,Excellent tempo and rhythm. No mistakes. Used the pedal as indicated and dynamic changes are effective.,5, Is the rhythm accurate? , Excellent rhythm.,train
1271,Over the Waves,9,Excellent tempo and rhythm. No mistakes. Used the pedal as indicated and dynamic changes are effective.,5, Is the pedal usage appropriate? , Used the pedal as indicated.,train
1272,Over the Waves,9,Excellent tempo and rhythm. No mistakes. Used the pedal as indicated and dynamic changes are effective.,5, Is there reasonalbe dynamics contrast? , Dynamic changes are effective.,train
1273,Over the Waves,9,"Inconsistent pedaling (maybe not pushing down all the way). Good tempo, rhythm, rit.",6, Is the pedal change clean? , Inconsistent pedaling.,train
1274,Over the Waves,9,"Inconsistent pedaling (maybe not pushing down all the way). Good tempo, rhythm, rit.",6, How is the overall tempo? , Good tempo.,train
1275,Over the Waves,9,"Inconsistent pedaling (maybe not pushing down all the way). Good tempo, rhythm, rit.",6, Is the rhythm accurate? , Good rhythm.,train
1276,Over the Waves,9,"Inconsistent pedaling (maybe not pushing down all the way). Good tempo, rhythm, rit.",6, Is the performance following score instructions? , Good ritardando.,train
1277,Over the Waves,9,"This was fair, but the staccato markings were only sometimes observed in the bass clef (especially in the first few measures , it sounds like pedal was actually being used, which is the opposite of what the staccato should do). Also, rests weren't always observed.",7, How would you describe the emotional intent of the performance? , Fair.,train
1278,Over the Waves,9,"This was fair, but the staccato markings were only sometimes observed in the bass clef (especially in the first few measures , it sounds like pedal was actually being used, which is the opposite of what the staccato should do). Also, rests weren't always observed.",7, Is the articulation appropriate? , Staccato markings were only sometimes observed in the bass clef.,train
1279,Over the Waves,9,"This was fair, but the staccato markings were only sometimes observed in the bass clef (especially in the first few measures , it sounds like pedal was actually being used, which is the opposite of what the staccato should do). Also, rests weren't always observed.",7, Is there reasonable balance between hands? ," In the first few measures, sounds like pedal was actually being used, contradicting with the staccato.",train
1280,Over the Waves,9,"This was fair, but the staccato markings were only sometimes observed in the bass clef (especially in the first few measures , it sounds like pedal was actually being used, which is the opposite of what the staccato should do). Also, rests weren't always observed.",7, Is the performance following score instructions? , Rests weren't always observed.,train
1281,Over the Waves,10,3,1,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
1282,Over the Waves,10,3,1,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
1283,Over the Waves,10,4,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
1284,Over the Waves,10,3,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
1285,Over the Waves,10,2,3,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
1286,Over the Waves,10,3,3,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
1287,Over the Waves,10,2,4,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
1288,Over the Waves,10,2,4,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
1289,Over the Waves,10,Too slow and too loud. small error RH m. 24,0, How is the overall tempo? , Too slow. ,train
1290,Over the Waves,10,Too slow and too loud. small error RH m. 24,0, Is there reasonable dynamics contrast? , Too loud.,train
1291,Over the Waves,10,Too slow and too loud. small error RH m. 24,0, Is the performed note accurate? , Small error RH m. 24.,train
1292,Over the Waves,10,"Technically very sound, but the slow tempo really makes the piece feel much rougher. Also a slight hiccup in right hand melody halfway through.",1, How is the overall tempo? , Too slow. ,train
1293,Over the Waves,10,"Technically very sound, but the slow tempo really makes the piece feel much rougher. Also a slight hiccup in right hand melody halfway through.",1, Is the performance hesitant or smooth? , Slight hiccup in right hand melody halfway through. ,train
1294,Over the Waves,10,"Technically very sound, but the slow tempo really makes the piece feel much rougher. Also a slight hiccup in right hand melody halfway through.",1, In which skill level would you say the performer is in?  , Technically very sound. ,train
1295,Over the Waves,10,Good careful playing. Excellent rhythm and counting. Need to keep left hand chord lengths consistent.  Nice rubato.,2, In which skill level would you say the performer is in?  , Good careful playing. ,train
1296,Over the Waves,10,Good careful playing. Excellent rhythm and counting. Need to keep left hand chord lengths consistent.  Nice rubato.,2, Is the rhythm accurate? , Excellent rhythm and counting. ,train
1297,Over the Waves,10,Good careful playing. Excellent rhythm and counting. Need to keep left hand chord lengths consistent.  Nice rubato.,2, Is the articulation appropriate? , Need to keep left hand chord lengths consistent.,train
1298,Over the Waves,10,"This recording misses no notes, but sounds hesitating finding specific notes in the ending part and ignores all of the left-hand breaks.",3, Is the performance hesitant or smooth? , Sounds hesitating finding specific notes in the ending part.,train
1299,Over the Waves,10,"This recording misses no notes, but sounds hesitating finding specific notes in the ending part and ignores all of the left-hand breaks.",3, Is the pedal usage appropriate? , Ignores all of the left-hand breaks.,train
1300,Over the Waves,10,"Too slow and note-by-note.  Needs waltz feel, and dynamic shaping in the right hand.",4, How is the overall tempo? , Too slow. ,train
1301,Over the Waves,10,"Too slow and note-by-note.  Needs waltz feel, and dynamic shaping in the right hand.",4, Is there reasonable tempo contrast? , Performed note-by-note. Needs waltz feel. ,train
1302,Over the Waves,10,"Too slow and note-by-note.  Needs waltz feel, and dynamic shaping in the right hand.",4, Is there reasonable dynamics contrast? , Needs dynamic shaping in the right hand.,train
1303,Over the Waves,10,The tempo is too slow. The player did not use the pedal. Wrong notes were hit.,5, How is the overall tempo? , Too slow.,train
1304,Over the Waves,10,The tempo is too slow. The player did not use the pedal. Wrong notes were hit.,5, Is the pedal usage appropriate? , The player did not use the pedal.,train
1305,Over the Waves,10,The tempo is too slow. The player did not use the pedal. Wrong notes were hit.,5, Is the performed note accurate? , Wrong notes were hit.,train
1306,Over the Waves,10,Too slow. No pedal as indicated. Inconsistent LH staccato. Hesitation p.2 line 2. No RH dynamic shaping.,6, How is the overall tempo? , Too slow.,train
1307,Over the Waves,10,Too slow. No pedal as indicated. Inconsistent LH staccato. Hesitation p.2 line 2. No RH dynamic shaping.,6, Is the pedal usage appropriate? , No pedal as indicated.,train
1308,Over the Waves,10,Too slow. No pedal as indicated. Inconsistent LH staccato. Hesitation p.2 line 2. No RH dynamic shaping.,6, Is the articulation appropriate? , Inconsistent LH staccato.,train
1309,Over the Waves,10,Too slow. No pedal as indicated. Inconsistent LH staccato. Hesitation p.2 line 2. No RH dynamic shaping.,6, Is the performance hesitant or smooth? , Hesitation p.2 line 2.,train
1310,Over the Waves,10,Too slow. No pedal as indicated. Inconsistent LH staccato. Hesitation p.2 line 2. No RH dynamic shaping.,6, Is there reasonable dynamics contrast? , No RH dynamic shaping.,train
1311,Over the Waves,10,This was too slow and there was no phrasing in the left hand two note slur phrases. This took away from the feel of it as a waltz. It was played far too rhythmically without the waltz phrasing and there was no dynamic variation (it was all kind of loud).,7, How is the overall tempo? , Too slow.,train
1312,Over the Waves,10,This was too slow and there was no phrasing in the left hand two note slur phrases. This took away from the feel of it as a waltz. It was played far too rhythmically without the waltz phrasing and there was no dynamic variation (it was all kind of loud).,7, Is the phrasing or melodic shaping clear? , No phrasing in the left hand two note slur phrases.,train
