,split,audio_path,player,Q,A
544,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_LEG_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
545,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_LEG_2/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger legato.
546,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_LEG_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
547,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_LEG_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
548,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_STILL_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
549,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_STILL_3/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
550,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_STILL_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
551,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_STILL_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
552,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_EXAG_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
553,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_EXAG_3/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
554,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_EXAG_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
555,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_EXAG_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
556,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_NORMAL_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
557,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_NORMAL_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
558,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_NORMAL_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
559,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_NORMAL_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
560,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_EXAG_2/audio.wav,pianist01,How is the overall tempo?,"Tempo of the performance seems rubato, contains continuous expressive tempo alteration"
561,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_EXAG_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
562,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_EXAG_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
563,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_RUBATO_EXAG_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
564,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_NORMAL_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
565,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_NORMAL_1/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
566,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_NORMAL_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
567,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_FAST_NORMAL_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
568,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_NORMAL_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
569,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_NORMAL_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
570,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_NORMAL_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
571,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_NORMAL_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
572,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_STAC_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
573,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_STAC_3/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger staccato.
574,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_STAC_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
575,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_STAC_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
576,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_LEG_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
577,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_LEG_3/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger legato.
578,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_LEG_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
579,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_LEG_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
580,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_STILL_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
581,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_STILL_2/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
582,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_STILL_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
583,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_SLOW_STILL_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
584,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_STAC_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
585,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_STAC_1/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger staccato.
586,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_STAC_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
587,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_STAC_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
588,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_LEG_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
589,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_LEG_2/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger legato.
590,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_LEG_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
591,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_NORMAL_LEG_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
592,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_LEG_2/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
593,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_LEG_2/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger legato.
594,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_LEG_2/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
595,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_LEG_2/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
596,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_LEG_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems appropriate.
597,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_LEG_3/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger legato.
598,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_LEG_3/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
599,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/NOMETRO_NORMAL_LEG_3/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
600,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_EXAG_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
601,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_EXAG_1/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
602,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_EXAG_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
603,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_EXAG_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
604,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_LEG_1/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit slow.
605,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_LEG_1/audio.wav,pianist01,How is the articulation in the piece?,Performed with finger legato.
606,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_LEG_1/audio.wav,pianist01,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
607,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_SLOW_LEG_1/audio.wav,pianist01,"Which difficulty level is the piece, in a scale of 9?",5
608,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STILL_3/audio.wav,pianist01,How is the overall tempo?,Tempo of the performance seems a bit fast.
609,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist01/dataset/METRO_FAST_STILL_3/audio.wav,pianist01,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
