,id,mark_sub_level,title,upload_date,duration,view_count,like_count,dislike_count,comment_count,webpage_url,channel_url,split,audio_path,Q,A
18,LAEJBdzDljg,,Liszt Paganini Etude No. 6 - Richard Gao,20210802,311,669,24.0,,3.0,https://www.youtube.com/watch?v=LAEJBdzDljg,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,train,/data/scratch/acw630/PianoJudge/advanced/LAEJBdzDljg.wav,Could you guess the composer of this piece?,Liszt
18,LAEJBdzDljg,,Liszt Paganini Etude No. 6 - Richard Gao,20210802,311,669,24.0,,3.0,https://www.youtube.com/watch?v=LAEJBdzDljg,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,train,/data/scratch/acw630/PianoJudge/advanced/LAEJBdzDljg.wav,"From the sound of it, is this a student or master level performance?","This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
19,U24wEfHqPnc,,Liszt Gnomenreigen by Richard Gao (10),20150222,210,173,7.0,,1.0,https://www.youtube.com/watch?v=U24wEfHqPnc,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,train,/data/scratch/acw630/PianoJudge/advanced/U24wEfHqPnc.wav,Who might be the composer of this piece?Who is likely the composer of the music being played?,Liszt
19,U24wEfHqPnc,,Liszt Gnomenreigen by Richard Gao (10),20150222,210,173,7.0,,1.0,https://www.youtube.com/watch?v=U24wEfHqPnc,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,train,/data/scratch/acw630/PianoJudge/advanced/U24wEfHqPnc.wav,"From the sound of it, is this a student or master level performance?","This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
20,HO492Z6nuFg,,Chopin Etude Op. 25 No. 11 Winter Wind - Richard Gao,20190330,244,189,3.0,,1.0,https://www.youtube.com/watch?v=HO492Z6nuFg,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,test,/data/scratch/acw630/PianoJudge/advanced/HO492Z6nuFg.wav,Who might be the composer of this piece?Who is likely the composer of the music being played?,Chopin
20,HO492Z6nuFg,,Chopin Etude Op. 25 No. 11 Winter Wind - Richard Gao,20190330,244,189,3.0,,1.0,https://www.youtube.com/watch?v=HO492Z6nuFg,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,test,/data/scratch/acw630/PianoJudge/advanced/HO492Z6nuFg.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
21,H2p4c_Is48g,,Yidi Ding (丁一迪，age 7) - Liszt Consolation No.3，Juilliard Pre-college piano student,20200208,244,2019,106.0,,4.0,https://www.youtube.com/watch?v=H2p4c_Is48g,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/H2p4c_Is48g.wav,Who might be the composer of this piece?Who is likely the composer of the music being played?,Liszt
21,H2p4c_Is48g,,Yidi Ding (丁一迪，age 7) - Liszt Consolation No.3，Juilliard Pre-college piano student,20200208,244,2019,106.0,,4.0,https://www.youtube.com/watch?v=H2p4c_Is48g,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/H2p4c_Is48g.wav,"From the sound of it, is this a student or master level performance?","This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
22,_apzxoCzTfQ,,"Piano Sonata No.8 in C major, op.13 ""Pathetique"" III.Beethoven -- By Yidi Ding, age 9",20210604,285,1064,107.0,,11.0,https://www.youtube.com/watch?v=_apzxoCzTfQ,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/_apzxoCzTfQ.wav,Can you identify the composer of this piece?,Beethoven
22,_apzxoCzTfQ,,"Piano Sonata No.8 in C major, op.13 ""Pathetique"" III.Beethoven -- By Yidi Ding, age 9",20210604,285,1064,107.0,,11.0,https://www.youtube.com/watch?v=_apzxoCzTfQ,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/_apzxoCzTfQ.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This is a good performance. It's mistake-free and has a high level of musicality.
23,92_Fh52NXjw,,"Haydn Sonata in D Major, Hob XVI: 37 1st and 2nd movement - Brian Gao (10)",20160519,298,494,6.0,,0.0,https://www.youtube.com/watch?v=92_Fh52NXjw,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,train,/data/scratch/acw630/PianoJudge/advanced/92_Fh52NXjw.wav,Can you identify the composer of this piece?,Haydn
23,92_Fh52NXjw,,"Haydn Sonata in D Major, Hob XVI: 37 1st and 2nd movement - Brian Gao (10)",20160519,298,494,6.0,,0.0,https://www.youtube.com/watch?v=92_Fh52NXjw,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,train,/data/scratch/acw630/PianoJudge/advanced/92_Fh52NXjw.wav,"From the sound of it, is this a student or master level performance?","This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
24,t2F6u_vxxRc,,Beethoven Sonata Op. 90 No. 27 - Richard Gao (13),20180504,342,108,4.0,,0.0,https://www.youtube.com/watch?v=t2F6u_vxxRc,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,train,/data/scratch/acw630/PianoJudge/advanced/t2F6u_vxxRc.wav,Can you identify the composer of this piece?,Beethoven
24,t2F6u_vxxRc,,Beethoven Sonata Op. 90 No. 27 - Richard Gao (13),20180504,342,108,4.0,,0.0,https://www.youtube.com/watch?v=t2F6u_vxxRc,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,train,/data/scratch/acw630/PianoJudge/advanced/t2F6u_vxxRc.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
25,5fLD-usamVM,,Chopin Etude Op. 25 No. 11 Winter Wind - Richard Gao,20200326,225,379,7.0,,1.0,https://www.youtube.com/watch?v=5fLD-usamVM,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,test,/data/scratch/acw630/PianoJudge/advanced/5fLD-usamVM.wav,Who might be the composer of this piece?Who is likely the composer of the music being played?,Chopin
25,5fLD-usamVM,,Chopin Etude Op. 25 No. 11 Winter Wind - Richard Gao,20200326,225,379,7.0,,1.0,https://www.youtube.com/watch?v=5fLD-usamVM,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,test,/data/scratch/acw630/PianoJudge/advanced/5fLD-usamVM.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
26,VFD5MAN503U,,Chopin Fantasie Impromptu Op.66 by Richard Gao (7),20110411,341,11719,30.0,,29.0,https://www.youtube.com/watch?v=VFD5MAN503U,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,test,/data/scratch/acw630/PianoJudge/advanced/VFD5MAN503U.wav,Who might be the composer of this piece?Who is likely the composer of the music being played?,Chopin
26,VFD5MAN503U,,Chopin Fantasie Impromptu Op.66 by Richard Gao (7),20110411,341,11719,30.0,,29.0,https://www.youtube.com/watch?v=VFD5MAN503U,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,test,/data/scratch/acw630/PianoJudge/advanced/VFD5MAN503U.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,"This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
27,GvEIGKhQSls,,"Yidi Ding (丁一迪)，7 years old, Chopin's Nocturne in C minor",20200316,178,1099,90.0,,16.0,https://www.youtube.com/watch?v=GvEIGKhQSls,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/GvEIGKhQSls.wav,Who might be the composer of this piece?Who is likely the composer of the music being played?,Chopin
27,GvEIGKhQSls,,"Yidi Ding (丁一迪)，7 years old, Chopin's Nocturne in C minor",20200316,178,1099,90.0,,16.0,https://www.youtube.com/watch?v=GvEIGKhQSls,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/GvEIGKhQSls.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This is a good performance. It's mistake-free and has a high level of musicality.
28,KNZ90eFZfQM,,"Chopin Etude Op. 10 No 5 Black Key--Yidi Ding, age 10",20220106,117,10722,666.0,,20.0,https://www.youtube.com/watch?v=KNZ90eFZfQM,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/KNZ90eFZfQM.wav,Could you guess the composer of this piece?,Chopin
28,KNZ90eFZfQM,,"Chopin Etude Op. 10 No 5 Black Key--Yidi Ding, age 10",20220106,117,10722,666.0,,20.0,https://www.youtube.com/watch?v=KNZ90eFZfQM,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/KNZ90eFZfQM.wav,"From the sound of it, is this a student or master level performance?",This appeared to be performed by really advanced player. Possibly a pianist.
29,IJOGVpeTOUA,,Bach Prelude and Fugue in C Sharp Major No.3 BWV848 -Yidi Ding Age 10,20220404,227,2696,149.0,,8.0,https://www.youtube.com/watch?v=IJOGVpeTOUA,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/IJOGVpeTOUA.wav,Could you guess the composer of this piece?,Bach
29,IJOGVpeTOUA,,Bach Prelude and Fugue in C Sharp Major No.3 BWV848 -Yidi Ding Age 10,20220404,227,2696,149.0,,8.0,https://www.youtube.com/watch?v=IJOGVpeTOUA,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/IJOGVpeTOUA.wav,"From the sound of it, is this a student or master level performance?",This is a good performance. It's mistake-free and has a high level of musicality.
30,gcQOE0qEpOY,,Chopin Etude Op. 25 No. 11 (Winter Wind) - Richard Gao,20210813,234,1076,17.0,,2.0,https://www.youtube.com/watch?v=gcQOE0qEpOY,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,test,/data/scratch/acw630/PianoJudge/advanced/gcQOE0qEpOY.wav,Could you guess the composer of this piece?,Chopin
30,gcQOE0qEpOY,,Chopin Etude Op. 25 No. 11 (Winter Wind) - Richard Gao,20210813,234,1076,17.0,,2.0,https://www.youtube.com/watch?v=gcQOE0qEpOY,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,test,/data/scratch/acw630/PianoJudge/advanced/gcQOE0qEpOY.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,"This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
31,7yirPrr1EKs,,Yidi Ding Chopin Etude Op  25 No  12 Ocean,20210529,153,512,109.0,,1.0,https://www.youtube.com/watch?v=7yirPrr1EKs,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/7yirPrr1EKs.wav,Who might be the composer of this piece?Who is likely the composer of the music being played?,Chopin
31,7yirPrr1EKs,,Yidi Ding Chopin Etude Op  25 No  12 Ocean,20210529,153,512,109.0,,1.0,https://www.youtube.com/watch?v=7yirPrr1EKs,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/7yirPrr1EKs.wav,"From the sound of it, is this a student or master level performance?","This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
32,r8tz8XZuMoQ,,"Johann Strauss II: Frühlingsstimmen ""Voices of Spring"", By  Yidi Ding , Age 12",20231207,361,7773,825.0,,38.0,https://www.youtube.com/watch?v=r8tz8XZuMoQ,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/r8tz8XZuMoQ.wav,"From the sound of it, is this a student or master level performance?","This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
33,vI7K9Qq-qXM,,Mozart Sonata K311 by Richard Gao (7),20110305,218,1122,,,5.0,https://www.youtube.com/watch?v=vI7K9Qq-qXM,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,train,/data/scratch/acw630/PianoJudge/advanced/vI7K9Qq-qXM.wav,Could you guess the composer of this piece?,Mozart
33,vI7K9Qq-qXM,,Mozart Sonata K311 by Richard Gao (7),20110305,218,1122,,,5.0,https://www.youtube.com/watch?v=vI7K9Qq-qXM,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,train,/data/scratch/acw630/PianoJudge/advanced/vI7K9Qq-qXM.wav,"From the sound of it, is this a student or master level performance?","This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
34,T86MA-dSr_Q,,Tchaikovsky The Seasons April (Snowdrop) by Yidi Ding,20200908,162,1486,92.0,,2.0,https://www.youtube.com/watch?v=T86MA-dSr_Q,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/T86MA-dSr_Q.wav,Who might be the composer of this piece?Who is likely the composer of the music being played?,Tchaikovsky
34,T86MA-dSr_Q,,Tchaikovsky The Seasons April (Snowdrop) by Yidi Ding,20200908,162,1486,92.0,,2.0,https://www.youtube.com/watch?v=T86MA-dSr_Q,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/T86MA-dSr_Q.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,"This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
35,2npotebPduU,,Paul Constantinescu Toccata - Brian Gao,20180331,257,213,6.0,,0.0,https://www.youtube.com/watch?v=2npotebPduU,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,test,/data/scratch/acw630/PianoJudge/advanced/2npotebPduU.wav,"From the sound of it, is this a student or master level performance?","This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
36,7jV4X-eeMd0,,Clementi Sonatina in C Major Op. 36 No. 3 By Brian Gao (7),20140112,138,327,9.0,,2.0,https://www.youtube.com/watch?v=7jV4X-eeMd0,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,train,/data/scratch/acw630/PianoJudge/advanced/7jV4X-eeMd0.wav,"From the sound of it, is this a student or master level performance?",This appeared to be performed by really advanced player. Possibly a pianist.
37,V3MCI7t-0iQ,,"Pirates of the Caribbean: At World's End ""One Day"" Piano Yidi Ding",20230908,232,1326,123.0,,,https://www.youtube.com/watch?v=V3MCI7t-0iQ,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/V3MCI7t-0iQ.wav,"From the sound of it, is this a student or master level performance?","This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
38,bVYkD0LcXiU,,Chopin Nocturne Op.27 No.2 - Richard Gao (12),20160314,356,253,6.0,,1.0,https://www.youtube.com/watch?v=bVYkD0LcXiU,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,test,/data/scratch/acw630/PianoJudge/advanced/bVYkD0LcXiU.wav,Who might be the composer of this piece?Who is likely the composer of the music being played?,Chopin
38,bVYkD0LcXiU,,Chopin Nocturne Op.27 No.2 - Richard Gao (12),20160314,356,253,6.0,,1.0,https://www.youtube.com/watch?v=bVYkD0LcXiU,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,test,/data/scratch/acw630/PianoJudge/advanced/bVYkD0LcXiU.wav,"From the sound of it, is this a student or master level performance?","This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
39,IZdMMiqBeD8,,Haydn Sonata in D Major Hob XVI:37  - Brian Gao (10),20160314,192,92,3.0,,,https://www.youtube.com/watch?v=IZdMMiqBeD8,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,train,/data/scratch/acw630/PianoJudge/advanced/IZdMMiqBeD8.wav,Could you guess the composer of this piece?,Haydn
39,IZdMMiqBeD8,,Haydn Sonata in D Major Hob XVI:37  - Brian Gao (10),20160314,192,92,3.0,,,https://www.youtube.com/watch?v=IZdMMiqBeD8,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,train,/data/scratch/acw630/PianoJudge/advanced/IZdMMiqBeD8.wav,"From the sound of it, is this a student or master level performance?","This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
40,7EmZYIj1GjM,,Ligeti Étude no.4: Fanfares | Vincent Ling,20201117,225,268,,,0.0,https://www.youtube.com/watch?v=7EmZYIj1GjM,https://www.youtube.com/channel/UCQ88pVHuk7SkUXaWaOFM8rA,train,/data/scratch/acw630/PianoJudge/advanced/7EmZYIj1GjM.wav,"From the sound of it, is this a student or master level performance?",This is a good performance. It's mistake-free and has a high level of musicality.
41,h1sTupPJNEw,,Bach Prelude and Fugue BWV 848 - Richard Gao,20200209,226,549,13.0,,0.0,https://www.youtube.com/watch?v=h1sTupPJNEw,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,train,/data/scratch/acw630/PianoJudge/advanced/h1sTupPJNEw.wav,Who might be the composer of this piece?Who is likely the composer of the music being played?,Bach
41,h1sTupPJNEw,,Bach Prelude and Fugue BWV 848 - Richard Gao,20200209,226,549,13.0,,0.0,https://www.youtube.com/watch?v=h1sTupPJNEw,https://www.youtube.com/channel/UC2SREkge0aUeyXzdSn6-y2g,train,/data/scratch/acw630/PianoJudge/advanced/h1sTupPJNEw.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This is a good performance. It's mistake-free and has a high level of musicality.
42,LRU8e1I3XNY,,Bach Toccata in G Major BWV916 1st Mov.-Yidi Ding Age 9,20210203,108,1255,86.0,,2.0,https://www.youtube.com/watch?v=LRU8e1I3XNY,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/LRU8e1I3XNY.wav,Can you identify the composer of this piece?,Bach
42,LRU8e1I3XNY,,Bach Toccata in G Major BWV916 1st Mov.-Yidi Ding Age 9,20210203,108,1255,86.0,,2.0,https://www.youtube.com/watch?v=LRU8e1I3XNY,https://www.youtube.com/channel/UC1aBRNHzLeYQ3sK25fQ1vww,train,/data/scratch/acw630/PianoJudge/advanced/LRU8e1I3XNY.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
