,Composer,Work Title,Movement,henle,YouTube Link 1,YouTube Link 2,YouTube Link 3,Unnamed: 6,audio_id,audio_path,original_id,split,Q,A
455,CLAUDE DEBUSSY,Rêverie,,5,https://www.youtube.com/watch?v=QRjllL-MP0U,https://www.youtube.com/watch?v=wWl8hUN6J2Y,https://www.youtube.com/watch?v=T3AuplcGNyo,https://www.youtube.com/watch?v=Vjktq0_jQc8,QRjllL-MP0U,/data/scratch/acw630/difficulty_cipi/QRjllL-MP0U.wav,x-125,train,Would you say this performance sounds more like it's by a student or a master?,This is a master performance. It's mistake-free and has a high level of musicality.
456,CLAUDE DEBUSSY,La Fille aux cheveux de lin,,5,https://www.youtube.com/watch?v=jGSZPRk6aXA,https://www.youtube.com/watch?v=KYLjHziapRs,https://www.youtube.com/watch?v=TEdSdtztfLQ,https://www.youtube.com/watch?v=bW2sz3qcV1A,jGSZPRk6aXA,/data/scratch/acw630/difficulty_cipi/jGSZPRk6aXA.wav,x-140,test,Who is likely the composer of the music being played?,CLAUDE DEBUSSY
456,CLAUDE DEBUSSY,La Fille aux cheveux de lin,,5,https://www.youtube.com/watch?v=jGSZPRk6aXA,https://www.youtube.com/watch?v=KYLjHziapRs,https://www.youtube.com/watch?v=TEdSdtztfLQ,https://www.youtube.com/watch?v=bW2sz3qcV1A,jGSZPRk6aXA,/data/scratch/acw630/difficulty_cipi/jGSZPRk6aXA.wav,x-140,test,"how would you rate the difficulty of the piece played in this track, on a scale of 1 to 9?On a scale from 1 to 9, how challenging is the piece featured in this track?",5
456,CLAUDE DEBUSSY,La Fille aux cheveux de lin,,5,https://www.youtube.com/watch?v=jGSZPRk6aXA,https://www.youtube.com/watch?v=KYLjHziapRs,https://www.youtube.com/watch?v=TEdSdtztfLQ,https://www.youtube.com/watch?v=bW2sz3qcV1A,jGSZPRk6aXA,/data/scratch/acw630/difficulty_cipi/jGSZPRk6aXA.wav,x-140,test,"From the sound of it, is this a student or master level performance?",This appeared to be performed by really advanced player. Possibly a pianist.
457,DOMENICO SCARLATTI,Piano Sonata f minor K. 239,,5,https://www.youtube.com/watch?v=gQ9QO83rCCg,https://www.youtube.com/watch?v=iQG0ZGVUM-I,https://www.youtube.com/watch?v=E3K9pEPuBxw,https://www.youtube.com/watch?v=X0N4Y6krwjU,gQ9QO83rCCg,/data/scratch/acw630/difficulty_cipi/gQ9QO83rCCg.wav,x-146,train,Can you identify the composer of this piece?,DOMENICO SCARLATTI
457,DOMENICO SCARLATTI,Piano Sonata f minor K. 239,,5,https://www.youtube.com/watch?v=gQ9QO83rCCg,https://www.youtube.com/watch?v=iQG0ZGVUM-I,https://www.youtube.com/watch?v=E3K9pEPuBxw,https://www.youtube.com/watch?v=X0N4Y6krwjU,gQ9QO83rCCg,/data/scratch/acw630/difficulty_cipi/gQ9QO83rCCg.wav,x-146,train,"how would you rate the difficulty of the piece played in this track, on a scale of 1 to 9?On a scale from 1 to 9, how challenging is the piece featured in this track?",5
457,DOMENICO SCARLATTI,Piano Sonata f minor K. 239,,5,https://www.youtube.com/watch?v=gQ9QO83rCCg,https://www.youtube.com/watch?v=iQG0ZGVUM-I,https://www.youtube.com/watch?v=E3K9pEPuBxw,https://www.youtube.com/watch?v=X0N4Y6krwjU,gQ9QO83rCCg,/data/scratch/acw630/difficulty_cipi/gQ9QO83rCCg.wav,x-146,train,Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
458,FRANZ SCHUBERT,"Impromptu A flat major op. post. 142,2 D 935",,5,https://www.youtube.com/watch?v=38-S2bRo5rM,,,,38-S2bRo5rM,/data/scratch/acw630/difficulty_cipi/38-S2bRo5rM.wav,x-160,train,Who might be the composer of this piece?,FRANZ SCHUBERT
458,FRANZ SCHUBERT,"Impromptu A flat major op. post. 142,2 D 935",,5,https://www.youtube.com/watch?v=38-S2bRo5rM,,,,38-S2bRo5rM,/data/scratch/acw630/difficulty_cipi/38-S2bRo5rM.wav,x-160,train,"What difficulty level would you assign to the composition in this track, on a scale of 1 to 9?",5
458,FRANZ SCHUBERT,"Impromptu A flat major op. post. 142,2 D 935",,5,https://www.youtube.com/watch?v=38-S2bRo5rM,,,,38-S2bRo5rM,/data/scratch/acw630/difficulty_cipi/38-S2bRo5rM.wav,x-160,train,Does this sound like a performance by a student or a master?,This is a master performance. It's mistake-free and has a high level of musicality.
459,ROBERT SCHUMANN,"Fast zu ernst op. 15,10",,5,https://www.youtube.com/watch?v=dfEgwf_HCq4,https://www.youtube.com/watch?v=IlpTk2HELuU,https://www.youtube.com/watch?v=y262b6SNft8,https://www.youtube.com/watch?v=-rQFoMnosAE,dfEgwf_HCq4,/data/scratch/acw630/difficulty_cipi/dfEgwf_HCq4.wav,x-161,train,Who might be the composer of this piece?,ROBERT SCHUMANN
459,ROBERT SCHUMANN,"Fast zu ernst op. 15,10",,5,https://www.youtube.com/watch?v=dfEgwf_HCq4,https://www.youtube.com/watch?v=IlpTk2HELuU,https://www.youtube.com/watch?v=y262b6SNft8,https://www.youtube.com/watch?v=-rQFoMnosAE,dfEgwf_HCq4,/data/scratch/acw630/difficulty_cipi/dfEgwf_HCq4.wav,x-161,train,"how would you rate the difficulty of the piece played in this track, on a scale of 1 to 9?On a scale from 1 to 9, how challenging is the piece featured in this track?",5
459,ROBERT SCHUMANN,"Fast zu ernst op. 15,10",,5,https://www.youtube.com/watch?v=dfEgwf_HCq4,https://www.youtube.com/watch?v=IlpTk2HELuU,https://www.youtube.com/watch?v=y262b6SNft8,https://www.youtube.com/watch?v=-rQFoMnosAE,dfEgwf_HCq4,/data/scratch/acw630/difficulty_cipi/dfEgwf_HCq4.wav,x-161,train,Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
460,ROBERT SCHUMANN,"Kind im Einschlummern op. 15,12",,5,https://www.youtube.com/watch?v=Bs1s49Pf014,https://www.youtube.com/watch?v=yg48wS_dh-U,https://www.youtube.com/watch?v=1zlpUWyWn-w,https://www.youtube.com/watch?v=jdSa6oHSzj0,Bs1s49Pf014,/data/scratch/acw630/difficulty_cipi/Bs1s49Pf014.wav,x-162,train,Who might be the composer of this piece?,ROBERT SCHUMANN
460,ROBERT SCHUMANN,"Kind im Einschlummern op. 15,12",,5,https://www.youtube.com/watch?v=Bs1s49Pf014,https://www.youtube.com/watch?v=yg48wS_dh-U,https://www.youtube.com/watch?v=1zlpUWyWn-w,https://www.youtube.com/watch?v=jdSa6oHSzj0,Bs1s49Pf014,/data/scratch/acw630/difficulty_cipi/Bs1s49Pf014.wav,x-162,train,"how would you rate the difficulty of the piece played in this track, on a scale of 1 to 9?On a scale from 1 to 9, how challenging is the piece featured in this track?",5
460,ROBERT SCHUMANN,"Kind im Einschlummern op. 15,12",,5,https://www.youtube.com/watch?v=Bs1s49Pf014,https://www.youtube.com/watch?v=yg48wS_dh-U,https://www.youtube.com/watch?v=1zlpUWyWn-w,https://www.youtube.com/watch?v=jdSa6oHSzj0,Bs1s49Pf014,/data/scratch/acw630/difficulty_cipi/Bs1s49Pf014.wav,x-162,train,Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
461,DOMENICO SCARLATTI,Piano Sonata E major K. 531,,5,https://www.youtube.com/watch?v=JLNiugXWElg,https://www.youtube.com/watch?v=sZrVLLAf330,https://www.youtube.com/watch?v=wkqRVq7DIuQ,https://www.youtube.com/watch?v=8RLPnu1smDc,JLNiugXWElg,/data/scratch/acw630/difficulty_cipi/JLNiugXWElg.wav,x-17,train,Can you identify the composer of this piece?,DOMENICO SCARLATTI
461,DOMENICO SCARLATTI,Piano Sonata E major K. 531,,5,https://www.youtube.com/watch?v=JLNiugXWElg,https://www.youtube.com/watch?v=sZrVLLAf330,https://www.youtube.com/watch?v=wkqRVq7DIuQ,https://www.youtube.com/watch?v=8RLPnu1smDc,JLNiugXWElg,/data/scratch/acw630/difficulty_cipi/JLNiugXWElg.wav,x-17,train,"What difficulty level would you assign to the composition in this track, on a scale of 1 to 9?",5
461,DOMENICO SCARLATTI,Piano Sonata E major K. 531,,5,https://www.youtube.com/watch?v=JLNiugXWElg,https://www.youtube.com/watch?v=sZrVLLAf330,https://www.youtube.com/watch?v=wkqRVq7DIuQ,https://www.youtube.com/watch?v=8RLPnu1smDc,JLNiugXWElg,/data/scratch/acw630/difficulty_cipi/JLNiugXWElg.wav,x-17,train,Would you say this performance sounds more like it's by a student or a master?,"This performance is of a master level, free from errors and rich in musical expression."
462,JOHANNES BRAHMS,"Intermezzo E flat major op. 117,1",,5,https://www.youtube.com/watch?v=b9Ibc2DCAEo,https://www.youtube.com/shorts/FOt6-I0A5Ps,https://www.youtube.com/watch?v=rKnNHtfcew0,https://www.youtube.com/watch?v=4JGvUcswXCE,b9Ibc2DCAEo,/data/scratch/acw630/difficulty_cipi/b9Ibc2DCAEo.wav,x-171,test,Who is likely the composer of the music being played?,JOHANNES BRAHMS
462,JOHANNES BRAHMS,"Intermezzo E flat major op. 117,1",,5,https://www.youtube.com/watch?v=b9Ibc2DCAEo,https://www.youtube.com/shorts/FOt6-I0A5Ps,https://www.youtube.com/watch?v=rKnNHtfcew0,https://www.youtube.com/watch?v=4JGvUcswXCE,b9Ibc2DCAEo,/data/scratch/acw630/difficulty_cipi/b9Ibc2DCAEo.wav,x-171,test,Rate the complexity of the piece in this track on a scale of 1 to 9.,5
462,JOHANNES BRAHMS,"Intermezzo E flat major op. 117,1",,5,https://www.youtube.com/watch?v=b9Ibc2DCAEo,https://www.youtube.com/shorts/FOt6-I0A5Ps,https://www.youtube.com/watch?v=rKnNHtfcew0,https://www.youtube.com/watch?v=4JGvUcswXCE,b9Ibc2DCAEo,/data/scratch/acw630/difficulty_cipi/b9Ibc2DCAEo.wav,x-171,test,"From the sound of it, is this a student or master level performance?",This is a master performance. It's mistake-free and has a high level of musicality.
463,JOHANN SEBASTIAN BACH,Sinfonia 4 d minor BWV 790,,5,https://www.youtube.com/watch?v=sfwqbWt13kQ,https://www.youtube.com/watch?v=iN4ydpi0Q3I,https://www.youtube.com/watch?v=yB53rd_nFBQ,https://www.youtube.com/watch?v=Um6n-TJLCLA,sfwqbWt13kQ,/data/scratch/acw630/difficulty_cipi/sfwqbWt13kQ.wav,x-172,train,Who might be the composer of this piece?,JOHANN SEBASTIAN BACH
463,JOHANN SEBASTIAN BACH,Sinfonia 4 d minor BWV 790,,5,https://www.youtube.com/watch?v=sfwqbWt13kQ,https://www.youtube.com/watch?v=iN4ydpi0Q3I,https://www.youtube.com/watch?v=yB53rd_nFBQ,https://www.youtube.com/watch?v=Um6n-TJLCLA,sfwqbWt13kQ,/data/scratch/acw630/difficulty_cipi/sfwqbWt13kQ.wav,x-172,train,"What difficulty level would you assign to the composition in this track, on a scale of 1 to 9?",5
463,JOHANN SEBASTIAN BACH,Sinfonia 4 d minor BWV 790,,5,https://www.youtube.com/watch?v=sfwqbWt13kQ,https://www.youtube.com/watch?v=iN4ydpi0Q3I,https://www.youtube.com/watch?v=yB53rd_nFBQ,https://www.youtube.com/watch?v=Um6n-TJLCLA,sfwqbWt13kQ,/data/scratch/acw630/difficulty_cipi/sfwqbWt13kQ.wav,x-172,train,"From the sound of it, is this a student or master level performance?",This is a master performance. It's mistake-free and has a high level of musicality.
464,JOHANN SEBASTIAN BACH,Fugue d minor BWV 875,,5,https://www.youtube.com/watch?v=-up1Na4FJL0,,,,-up1Na4FJL0,/data/scratch/acw630/difficulty_cipi/-up1Na4FJL0.wav,x-18,train,Could you guess the composer of this piece?,JOHANN SEBASTIAN BACH
464,JOHANN SEBASTIAN BACH,Fugue d minor BWV 875,,5,https://www.youtube.com/watch?v=-up1Na4FJL0,,,,-up1Na4FJL0,/data/scratch/acw630/difficulty_cipi/-up1Na4FJL0.wav,x-18,train,"how would you rate the difficulty of the piece played in this track, on a scale of 1 to 9?On a scale from 1 to 9, how challenging is the piece featured in this track?",5
464,JOHANN SEBASTIAN BACH,Fugue d minor BWV 875,,5,https://www.youtube.com/watch?v=-up1Na4FJL0,,,,-up1Na4FJL0,/data/scratch/acw630/difficulty_cipi/-up1Na4FJL0.wav,x-18,train,Does this sound like a performance by a student or a master?,"This performance is of a master level, free from errors and rich in musical expression."
465,JOHANN SEBASTIAN BACH,Duet II from Clavier exercise part 3 F major BWV 803,,5,https://www.youtube.com/watch?v=Dy_7dXtdPzc,https://www.youtube.com/watch?v=Waddo3seUwk,https://www.youtube.com/watch?v=Jq2L3OmKbwI,https://www.youtube.com/watch?v=iXYgrEJG-VM,Dy_7dXtdPzc,/data/scratch/acw630/difficulty_cipi/Dy_7dXtdPzc.wav,x-182,train,Can you identify the composer of this piece?,JOHANN SEBASTIAN BACH
465,JOHANN SEBASTIAN BACH,Duet II from Clavier exercise part 3 F major BWV 803,,5,https://www.youtube.com/watch?v=Dy_7dXtdPzc,https://www.youtube.com/watch?v=Waddo3seUwk,https://www.youtube.com/watch?v=Jq2L3OmKbwI,https://www.youtube.com/watch?v=iXYgrEJG-VM,Dy_7dXtdPzc,/data/scratch/acw630/difficulty_cipi/Dy_7dXtdPzc.wav,x-182,train,Rate the complexity of the piece in this track on a scale of 1 to 9.,5
465,JOHANN SEBASTIAN BACH,Duet II from Clavier exercise part 3 F major BWV 803,,5,https://www.youtube.com/watch?v=Dy_7dXtdPzc,https://www.youtube.com/watch?v=Waddo3seUwk,https://www.youtube.com/watch?v=Jq2L3OmKbwI,https://www.youtube.com/watch?v=iXYgrEJG-VM,Dy_7dXtdPzc,/data/scratch/acw630/difficulty_cipi/Dy_7dXtdPzc.wav,x-182,train,"From the sound of it, is this a student or master level performance?","This performance is of a master level, free from errors and rich in musical expression."
466,DOMENICO SCARLATTI,Piano Sonata d minor K. 9,,5,https://www.youtube.com/watch?v=46PBSwCOByM,https://www.youtube.com/watch?v=46PBSwCOByM,https://www.youtube.com/watch?v=PzzKSiUS-X0,https://www.youtube.com/watch?v=Ny2badJ7ybk,46PBSwCOByM,/data/scratch/acw630/difficulty_cipi/46PBSwCOByM.wav,x-189,train,Who might be the composer of this piece?,DOMENICO SCARLATTI
466,DOMENICO SCARLATTI,Piano Sonata d minor K. 9,,5,https://www.youtube.com/watch?v=46PBSwCOByM,https://www.youtube.com/watch?v=46PBSwCOByM,https://www.youtube.com/watch?v=PzzKSiUS-X0,https://www.youtube.com/watch?v=Ny2badJ7ybk,46PBSwCOByM,/data/scratch/acw630/difficulty_cipi/46PBSwCOByM.wav,x-189,train,Rate the complexity of the piece in this track on a scale of 1 to 9.,5
466,DOMENICO SCARLATTI,Piano Sonata d minor K. 9,,5,https://www.youtube.com/watch?v=46PBSwCOByM,https://www.youtube.com/watch?v=46PBSwCOByM,https://www.youtube.com/watch?v=PzzKSiUS-X0,https://www.youtube.com/watch?v=Ny2badJ7ybk,46PBSwCOByM,/data/scratch/acw630/difficulty_cipi/46PBSwCOByM.wav,x-189,train,"From the sound of it, is this a student or master level performance?","This performance is of a master level, free from errors and rich in musical expression."
467,CLAUDE DEBUSSY,Clair de lune D flat major,,5,https://www.youtube.com/watch?v=9WXIZHe_k20,https://www.youtube.com/watch?v=Yri2JNhyG4k,https://www.youtube.com/watch?v=JlkpJqEywZI,https://www.youtube.com/watch?v=yxxSJzloDjg,9WXIZHe_k20,/data/scratch/acw630/difficulty_cipi/9WXIZHe_k20.wav,x-190,val,Who is likely the composer of the music being played?,CLAUDE DEBUSSY
467,CLAUDE DEBUSSY,Clair de lune D flat major,,5,https://www.youtube.com/watch?v=9WXIZHe_k20,https://www.youtube.com/watch?v=Yri2JNhyG4k,https://www.youtube.com/watch?v=JlkpJqEywZI,https://www.youtube.com/watch?v=yxxSJzloDjg,9WXIZHe_k20,/data/scratch/acw630/difficulty_cipi/9WXIZHe_k20.wav,x-190,val,Rate the complexity of the piece in this track on a scale of 1 to 9.,5
467,CLAUDE DEBUSSY,Clair de lune D flat major,,5,https://www.youtube.com/watch?v=9WXIZHe_k20,https://www.youtube.com/watch?v=Yri2JNhyG4k,https://www.youtube.com/watch?v=JlkpJqEywZI,https://www.youtube.com/watch?v=yxxSJzloDjg,9WXIZHe_k20,/data/scratch/acw630/difficulty_cipi/9WXIZHe_k20.wav,x-190,val,Does this sound like a performance by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
468,DOMENICO SCARLATTI,Piano Sonata E major K. 380,,5,https://www.youtube.com/watch?v=iKmbaIe6JqY,https://www.youtube.com/watch?v=3Iiyzo9vdYA,https://www.youtube.com/watch?v=c699c1cb8iQ,https://www.youtube.com/watch?v=Pob2URQJWyc,iKmbaIe6JqY,/data/scratch/acw630/difficulty_cipi/iKmbaIe6JqY.wav,x-192,train,Can you identify the composer of this piece?,DOMENICO SCARLATTI
468,DOMENICO SCARLATTI,Piano Sonata E major K. 380,,5,https://www.youtube.com/watch?v=iKmbaIe6JqY,https://www.youtube.com/watch?v=3Iiyzo9vdYA,https://www.youtube.com/watch?v=c699c1cb8iQ,https://www.youtube.com/watch?v=Pob2URQJWyc,iKmbaIe6JqY,/data/scratch/acw630/difficulty_cipi/iKmbaIe6JqY.wav,x-192,train,"how would you rate the difficulty of the piece played in this track, on a scale of 1 to 9?On a scale from 1 to 9, how challenging is the piece featured in this track?",5
468,DOMENICO SCARLATTI,Piano Sonata E major K. 380,,5,https://www.youtube.com/watch?v=iKmbaIe6JqY,https://www.youtube.com/watch?v=3Iiyzo9vdYA,https://www.youtube.com/watch?v=c699c1cb8iQ,https://www.youtube.com/watch?v=Pob2URQJWyc,iKmbaIe6JqY,/data/scratch/acw630/difficulty_cipi/iKmbaIe6JqY.wav,x-192,train,Would you say this performance sounds more like it's by a student or a master?,"This performance is of a master level, free from errors and rich in musical expression."
469,FELIX MENDELSSOHN BARTHOLDY,"Song without Words (Venetian Gondola Song) f sharp minor op. 30,6",,5,https://www.youtube.com/watch?v=Re-eu9q_yUU,https://www.youtube.com/watch?v=WxVIYxE9CEI,,,Re-eu9q_yUU,/data/scratch/acw630/difficulty_cipi/Re-eu9q_yUU.wav,x-197,train,Could you guess the composer of this piece?,FELIX MENDELSSOHN BARTHOLDY
469,FELIX MENDELSSOHN BARTHOLDY,"Song without Words (Venetian Gondola Song) f sharp minor op. 30,6",,5,https://www.youtube.com/watch?v=Re-eu9q_yUU,https://www.youtube.com/watch?v=WxVIYxE9CEI,,,Re-eu9q_yUU,/data/scratch/acw630/difficulty_cipi/Re-eu9q_yUU.wav,x-197,train,"What difficulty level would you assign to the composition in this track, on a scale of 1 to 9?",5
469,FELIX MENDELSSOHN BARTHOLDY,"Song without Words (Venetian Gondola Song) f sharp minor op. 30,6",,5,https://www.youtube.com/watch?v=Re-eu9q_yUU,https://www.youtube.com/watch?v=WxVIYxE9CEI,,,Re-eu9q_yUU,/data/scratch/acw630/difficulty_cipi/Re-eu9q_yUU.wav,x-197,train,Does this sound like a performance by a student or a master?,"This performance is of a master level, free from errors and rich in musical expression."
470,DOMENICO SCARLATTI,Piano Sonata C major K. 159,,5,https://www.youtube.com/watch?v=M-qHaX927Z0,https://www.youtube.com/watch?v=pNOFXNqd--A,https://www.youtube.com/watch?v=Zc53O8RPYXE,https://www.youtube.com/watch?v=HR-xWf9PyBQ,M-qHaX927Z0,/data/scratch/acw630/difficulty_cipi/M-qHaX927Z0.wav,x-199,test,Can you identify the composer of this piece?,DOMENICO SCARLATTI
470,DOMENICO SCARLATTI,Piano Sonata C major K. 159,,5,https://www.youtube.com/watch?v=M-qHaX927Z0,https://www.youtube.com/watch?v=pNOFXNqd--A,https://www.youtube.com/watch?v=Zc53O8RPYXE,https://www.youtube.com/watch?v=HR-xWf9PyBQ,M-qHaX927Z0,/data/scratch/acw630/difficulty_cipi/M-qHaX927Z0.wav,x-199,test,"What difficulty level would you assign to the composition in this track, on a scale of 1 to 9?",5
470,DOMENICO SCARLATTI,Piano Sonata C major K. 159,,5,https://www.youtube.com/watch?v=M-qHaX927Z0,https://www.youtube.com/watch?v=pNOFXNqd--A,https://www.youtube.com/watch?v=Zc53O8RPYXE,https://www.youtube.com/watch?v=HR-xWf9PyBQ,M-qHaX927Z0,/data/scratch/acw630/difficulty_cipi/M-qHaX927Z0.wav,x-199,test,"From the sound of it, is this a student or master level performance?",This is a master performance. It's mistake-free and has a high level of musicality.
471,DOMENICO SCARLATTI,Piano Sonata d minor K. 64,,5,https://www.youtube.com/watch?v=LiYwxXfgevY,https://www.youtube.com/watch?v=P4LoIBwI49I,https://www.youtube.com/watch?v=Q8ULL51Saws,https://www.youtube.com/watch?v=3_ti1avApFk,LiYwxXfgevY,/data/scratch/acw630/difficulty_cipi/LiYwxXfgevY.wav,x-2,train,Can you identify the composer of this piece?,DOMENICO SCARLATTI
471,DOMENICO SCARLATTI,Piano Sonata d minor K. 64,,5,https://www.youtube.com/watch?v=LiYwxXfgevY,https://www.youtube.com/watch?v=P4LoIBwI49I,https://www.youtube.com/watch?v=Q8ULL51Saws,https://www.youtube.com/watch?v=3_ti1avApFk,LiYwxXfgevY,/data/scratch/acw630/difficulty_cipi/LiYwxXfgevY.wav,x-2,train,"how would you rate the difficulty of the piece played in this track, on a scale of 1 to 9?On a scale from 1 to 9, how challenging is the piece featured in this track?",5
471,DOMENICO SCARLATTI,Piano Sonata d minor K. 64,,5,https://www.youtube.com/watch?v=LiYwxXfgevY,https://www.youtube.com/watch?v=P4LoIBwI49I,https://www.youtube.com/watch?v=Q8ULL51Saws,https://www.youtube.com/watch?v=3_ti1avApFk,LiYwxXfgevY,/data/scratch/acw630/difficulty_cipi/LiYwxXfgevY.wav,x-2,train,Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
472,FRANZ SCHUBERT,Hungarian Melody b minor D 817,,5,https://www.youtube.com/watch?v=-MJ3b5Phzd4,https://www.youtube.com/watch?v=-MJ3b5Phzd4,https://www.youtube.com/watch?v=qKVN0xTrV30,https://www.youtube.com/watch?v=SVHNKv6KQlI,-MJ3b5Phzd4,/data/scratch/acw630/difficulty_cipi/-MJ3b5Phzd4.wav,x-202,train,Can you identify the composer of this piece?,FRANZ SCHUBERT
472,FRANZ SCHUBERT,Hungarian Melody b minor D 817,,5,https://www.youtube.com/watch?v=-MJ3b5Phzd4,https://www.youtube.com/watch?v=-MJ3b5Phzd4,https://www.youtube.com/watch?v=qKVN0xTrV30,https://www.youtube.com/watch?v=SVHNKv6KQlI,-MJ3b5Phzd4,/data/scratch/acw630/difficulty_cipi/-MJ3b5Phzd4.wav,x-202,train,"What difficulty level would you assign to the composition in this track, on a scale of 1 to 9?",5
