,audio_path,split,Q,A
1766,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1767,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as fast, nervous, unfeeling, mechanical."
1768,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1769,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1770,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as hasty, sloppy."
1771,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1772,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1773,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as etude-like, fast, clear articulation, transparent pseudo-polyphony."
1774,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1775,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1776,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as fast."
1777,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1778,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1779,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you describe this performance?,"fast, light, somewhat playful"
1780,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1781,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1782,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as pulsating, excited, looking forward to something, fun."
1783,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1784,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1785,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you describe this performance?,"too fast, etude-like"
1786,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1787,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1788,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as rather fast, rhythmically not very stable, a bit nervous, ."
1789,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1790,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1791,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as rushed, hasty, irregular, ."
1792,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1793,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1794,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as too fast, too dry."
1795,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1796,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1797,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as fun, accurate, precise, good control of dynamics."
1798,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1799,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1800,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as fast."
1801,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1802,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1803,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as not working."
1804,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1805,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1806,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as like an etude."
1807,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1808,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1809,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as fluent, soft."
1810,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1811,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1812,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as chopped, hectic."
1813,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1814,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1815,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you describe this performance?,subtly shaping
1816,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1817,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1818,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you describe this performance?,"light, nice, honest, white, yellow "
1819,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1820,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1821,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as really flowing, changing, very dynamic."
1822,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,What kind of music is this piece and who is the composer?,This is a prelude from Bach. It features arpeggio textures and Baroque harmonies. 
1823,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",3
1824,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/bach_kempff.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as very fast, hurrying, like a technical training, no longer phrases, unsteadiness."
